date,r_pre60,r_last60,r_pre30,r_last30,atr_pct,year,instrument,agree60,agree30
2025-08-15,-26.93498,-12.72778,-34.05573,-5.591799,0.9572092,2025,SPY,1,1
2025-08-18,8.711072,-1.865034,6.144417,0.699567,0.9738846,2025,SPY,0,1
2025-08-19,-62.19872,11.10937,-60.64376,9.543179,0.9454762,2025,SPY,0,0
2025-08-20,-41.76051,22.30285,-16.10986,-3.446493,0.945365,2025,SPY,0,1
2025-08-21,-2.043222,-8.960573,-4.872299,-6.132654,0.925007,2025,SPY,1,1
2025-08-22,121.2131,-2.169029,115.4112,3.565449,0.8280056,2025,SPY,0,1
2025-08-25,-0.7763975,-22.98315,-4.813665,-18.95322,0.8360138,2025,SPY,1,1
2025-08-26,27.40878,19.72387,37.8428,9.308676,0.8094155,2025,SPY,1,1
2025-08-27,38.94311,-6.336548,33.04734,-0.4639223,0.7894457,2025,SPY,0,0
2025-08-28,26.57397,-0.7704516,26.41947,-0.6163708,0.7319428,2025,SPY,0,0
2025-08-29,-46.33276,8.689041,-44.94278,7.29157,0.717882,2025,SPY,0,0
2025-09-02,8.627451,34.79351,25.72549,17.68001,0.7458263,2025,SPY,1,1
2025-09-03,-27.77475,44.54777,-25.67414,42.43237,0.7753924,2025,SPY,0,0
2025-09-04,49.81223,23.00696,54.15723,18.67543,0.7780529,2025,SPY,1,1
2025-09-05,-77.98707,14.38938,-65.70564,2.008932,0.7954967,2025,SPY,0,0
2025-09-08,-5.473412,9.17877,-15.72642,19.45736,0.8571891,2025,SPY,0,0
2025-09-09,13.25116,7.232327,16.33282,4.153463,0.8653423,2025,SPY,1,1
2025-09-10,-24.78542,3.374285,-42.22702,20.89575,0.8374916,2025,SPY,0,0
2025-09-11,51.82377,1.520843,55.33984,-1.976405,0.8079856,2025,SPY,1,0
2025-09-12,18.09556,-21.25044,8.363493,-11.54717,0.8235868,2025,SPY,0,0
2025-09-15,6.216077,13.93961,7.42897,12.72592,0.7265987,2025,SPY,1,1
2025-09-16,-12.39757,-9.082652,-19.50349,-1.969309,0.7319209,2025,SPY,1,1
2025-09-17,-34.99629,21.58842,1.514991,-14.99614,0.7184844,2025,SPY,0,0
2025-09-18,20.09337,-14.77595,12.08624,-6.7903,0.7646163,2025,SPY,0,0
2025-09-19,10.87006,9.199355,21.58914,-1.506478,0.780908,2025,SPY,1,0
2025-09-22,68.85929,0.899847,74.29555,-4.496807,0.7638269,2025,SPY,1,0
2025-09-23,-69.14447,16.61355,-65.24478,12.68173,0.7049972,2025,SPY,0,0
2025-09-24,-51.39125,0.0756321,-55.83061,4.539952,0.7226055,2025,SPY,0,0
2025-09-25,-1.367823,2.432018,-8.054956,9.126169,0.7221778,2025,SPY,0,0
2025-09-26,36.99885,-1.510757,32.14654,3.325272,0.697086,2025,SPY,0,1
2025-09-29,-15.05253,5.125577,-25.58931,15.6948,0.7120923,2025,SPY,0,0
2025-09-30,22.3248,26.48927,36.6549,12.17368,0.7107409,2025,SPY,1,1
